Model,Exam,Query,Tool,Exit,Cardinality,Time,OK
RwMutex-PT-r2000w0010,CTLstarCardinality,RwMutex-PT-r2000w0010-CTLstarCardinalityX-14,STARMC,0.0,114813069527425452423283320117768198402231770208869520047764273682576626139237031385665948631650626991844596463898746277344711896086305533142593135616665318539129989145312280000688779148240044871428926990063486244781615463646388363947317026040466353970904996558162398808944629605623311649536164221970332681344168908984458505602379484807914058900934776500429002716706625830522008132236281291761267883317206598995396418127021779858404042159853183251540889433902091920554957783589672039160081957216630582755380425583726015528348786419432054508915275783882625175435528800822842770817965453762184851149029386,2.774,0
RwMutex-PT-r2000w0010,CTLstarCardinality,RwMutex-PT-r2000w0010-CTLstarCardinalityX-15,STARMC,0.0,57406534763712726211641660058884099201115885104434760023882136841288313069618515692832974315825313495922298231949373138672355948043152766571296567808332659269564994572656140000344389574120022435714463495031743122390807731823194181973658513020233176985452498279081199404472314802811655824768082110985166340672084454492229252801189742403957029450467388250214501358353312915261004066118140645880633941658603299497698209063510889929202021079926591625770444716951045960277478891794836019580040978608315291377690212791863007764174393209716027254457637891941312587717764400411421385408982726881092425574514688,4.931,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-00,STARMC,0.0,163,0.002,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-01,STARMC,0.0,664,0.002,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-02,STARMC,0.0,832,0.017,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-03,STARMC,0.0,832,0.037,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-04,STARMC,0.0,224,0.027,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-05,STARMC,0.0,640,0.001,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-06,STARMC,0.0,112,0.018,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-07,STARMC,0.0,832,0.035,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-08,STARMC,0.0,0,0.000,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-09,STARMC,0.0,124,0.001,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-10,STARMC,0.0,0,0.027,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-11,STARMC,0.0,664,0.001,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-12,STARMC,0.0,242,0.026,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-13,STARMC,0.0,662,0.001,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-14,STARMC,0.0,694,0.021,0
SimpleLoadBal-PT-02,CTLstarCardinality,SimpleLoadBal-PT-02-CTLstarCardinalityX-15,STARMC,0.0,680,0.001,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-00,STARMC,0.0,116176,0.090,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-01,STARMC,0.0,0,0.088,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-02,STARMC,0.0,116176,0.797,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-03,STARMC,0.0,0,0.129,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-04,STARMC,0.0,116176,0.137,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-05,STARMC,0.0,0,0.117,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-06,STARMC,0.0,0,0.096,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-07,STARMC,0.0,15520,0.336,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-08,STARMC,0.0,0,0.089,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-09,STARMC,0.0,0,0.490,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-10,STARMC,0.0,29768,0.309,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-11,STARMC,0.0,116176,0.532,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-12,STARMC,0.0,116176,0.083,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-13,STARMC,0.0,0,0.094,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-14,STARMC,0.0,116176,0.811,0
SimpleLoadBal-PT-05,CTLstarCardinality,SimpleLoadBal-PT-05-CTLstarCardinalityX-15,STARMC,0.0,116176,0.641,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-00,STARMC,0.0,0,0.067,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-01,STARMC,0.0,16587,0.062,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-02,STARMC,0.0,16587,0.014,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-03,STARMC,0.0,16587,0.107,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-04,STARMC,0.0,16587,0.047,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-05,STARMC,0.0,16587,0.018,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-06,STARMC,0.0,16581,0.018,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-07,STARMC,0.0,16587,0.016,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-08,STARMC,0.0,0,0.021,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-09,STARMC,0.0,0,0.055,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-10,STARMC,0.0,16470,0.020,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-11,STARMC,0.0,0,0.033,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-12,STARMC,0.0,0,0.011,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-13,STARMC,0.0,0,0.093,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-14,STARMC,0.0,45,0.045,0
SmallOperatingSystem-PT-MT0016DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0016DC0008-CTLstarCardinalityX-15,STARMC,0.0,16587,0.011,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-00,STARMC,0.0,92344,0.022,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-01,STARMC,0.0,0,0.030,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-02,STARMC,0.0,166515,0.025,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-03,STARMC,0.0,0,0.023,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-04,STARMC,0.0,0,0.023,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-05,STARMC,0.0,42840,0.210,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-06,STARMC,0.0,0,0.157,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-07,STARMC,0.0,25236,0.026,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-08,STARMC,0.0,166515,0.022,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-09,STARMC,0.0,166515,0.024,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-10,STARMC,0.0,0,0.022,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-11,STARMC,0.0,166515,0.230,0
SmallOperatingSystem-PT-MT0032DC0008,CTLstarCardinality,SmallOperatingSystem-PT-MT0032DC0008-CTLstarCardinalityX-12,STARMC,0.0,0,0.045,0
